session_id,user_id,session_date,country,device_type,subscription_plan,content_id,content_title,content_genre,watch_minutes,ad_impressions,ad_clicks,ad_completions,ad_revenue
S00244,U2026,1/25/2026,UK,TV,Ad Supported,C0039,The Diplomat,Comedy,164,5,1,3,0.1164
S00245,U1408,3/6/2026,CA,TV,Ad Supported,C0139,Beef,Action,111,6,2,6,0.224
S00246,U1576,3/10/2026,CA,TV,Ad Supported,C0131,Beef,Action,108,3,0,3,0.1276
S00247,U1004,3/12/2026,US,Mobile,Ad Supported,C0031,Brooklyn Nine-Nine,Reality,80,4,0,3,0.0847
S00248,U2121,2/17/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,176,5,0,3,0.1334
S00249,U0885,1/27/2026,CA,TV,Ad Supported,C0020,Brooklyn Nine-Nine,Reality,170,5,1,3,0.1935
S00250,U0548,2/12/2026,US,Mobile,Ad Supported,C0023,Queen of Tears,Action,116,3,0,3,0.0915
S00251,U1100,1/26/2026,AU,TV,Ad Supported,C0011,Brooklyn Nine-Nine,Reality,119,4,1,2,0.0943
S00252,U0420,3/2/2026,CA,TV,Ad Supported,C0090,Ranma 1/2,Comedy,177,6,1,6,0.1121
S00253,U0834,1/16/2026,US,Mobile,Ad Supported,C0103,The Dinosaurs,Documentary,119,4,0,3,0.0845
S00254,U0158,3/3/2026,US,TV,Ad Supported,C0056,Age of Attraction,Reality,37,1,0,0,0.0303
S00255,U2500,2/4/2026,US,TV,Ad Supported,C0119,Supacell,Action,102,5,2,4,0.1416
S00256,U1446,1/15/2026,US,Mobile,Ad Supported,C0105,Tires,Comedy,110,4,0,4,0.1075
S00257,U1743,3/12/2026,US,Mobile,Ad Supported,C0050,Tires,Comedy,60,4,1,3,0.1527
S00258,U0080,3/13/2026,US,Web,Ad Supported,C0003,Age of Attraction,Reality,16,1,0,1,0.0204
S00259,U1581,1/31/2026,UK,Mobile,Ad Supported,C0113,KPop Demon Hunters,Action,40,3,2,2,0.0927
S00260,U2331,1/15/2026,US,Tablet,Ad Supported,C017,Sakamoto Days,Action,90,4,2,4,0.1153
S00261,U0105,1/27/2026,US,Mobile,Ad Supported,C0101,Supacell,Action,34,3,2,2,0.1272
S00262,U1767,1/25/2026,AU,Tablet,Ad Supported,C0122,Brooklyn Nine-Nine,Reality,30,3,2,2,0.0981
S00263,U1604,2/10/2026,UK,TV,Ad Supported,C0037,Magic and Muscles,Drama,42,2,1,2,0.0744
S00264,U1639,2/26/2026,UK,Mobile,Ad Supported,C0130,Atypical,Kids,13,0,0,0,0
S00265,U1107,1/15/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,44,3,2,1,0.1286
S00266,U2030,2/1/2026,UK,Web,Ad Supported,C0021,Vladimir,Comedy,105,3,1,2,0.0753
S00267,U1030,1/20/2026,UK,TV,Ad Supported,C0005,Tires,Comedy,65,3,2,3,0.0613
S00268,U0946,2/12/2026,UK,Web,Ad Supported,C0092,Ranma 1/2,Comedy,53,3,0,1,0.0893
S00269,U0525,2/15/2026,US,TV,Ad Supported,C0023,The Night Agent,Action,177,5,1,4,0.1163
S00270,U1666,2/14/2026,CA,Mobile,Ad Supported,C0015,Delicious in Dungeon,Action,30,3,2,2,0.1198
S00271,U0845,2/6/2026,CA,Tablet,Ad Supported,C0039,The Diplomat,Comedy,48,2,1,0,0.0829
S00272,U1669,2/7/2026,CA,Mobile,Ad Supported,C0112,Boyfriend on Demand,Comedy,59,2,0,0,0.0421
S00273,U2240,2/23/2026,CA,Mobile,Ad Supported,C0062,A Man on the Inside,Comedy,83,3,0,2,0.0946
S00274,U0317,1/17/2026,US,Tablet,Ad Supported,C0057,The Dinosaurs,Documentary,34,2,0,1,0.0317
S00275,U1212,2/15/2026,UK,Mobile,Ad Supported,C0141,Ranma 1/2,Comedy,15,0,0,0,0
S00276,U1505,2/27/2026,CA,Mobile,Ad Supported,C0040,Emily in Paris,Reality,12,1,0,1,0.0368
S00277,U2353,1/22/2026,US,Web,Ad Supported,C0034,Tires,Comedy,33,4,1,4,0.1521
S00278,U2302,1/16/2026,US,Mobile,Ad Supported,C017,Sakamoto Days,Action,118,5,1,5,0.22
S00279,U0835,2/15/2026,US,Mobile,Ad Supported,C0080,Magic and Muscles,Drama,49,4,2,4,0.1366
S00280,U1652,2/25/2026,UK,Mobile,Ad Supported,C0082,Trap House,Action,56,1,1,1,0.0398
S00281,U2356,2/3/2026,UK,Mobile,Ad Supported,C0024,Atypical,Kids,88,3,2,3,0.0693
S00282,U0761,2/19/2026,UK,Mobile,Ad Supported,C0085,The Night Agent,Action,107,5,2,4,0.1853
S00283,U2241,2/5/2026,CA,Web,Ad Supported,C0042,Brooklyn Nine-Nine,Reality,137,7,2,5,0.2744
S00284,U2327,3/5/2026,US,Web,Ad Supported,C017,Sakamoto Days,Action,112,3,2,1,0.0474
S00285,U1313,1/26/2026,CA,TV,Ad Supported,C0098,Supacell,Action,99,3,0,1,0.0747
S00286,U1976,3/12/2026,AU,TV,Ad Supported,C0125,Bridgerton,Drama,119,4,0,4,0.1285
S00287,U2446,2/25/2026,US,TV,Ad Supported,C0108,The Ranch,Comedy,138,7,0,7,0.2173
S00288,U0655,3/5/2026,US,Tablet,Ad Supported,C0138,Age of Attraction,Reality,12,0,0,0,0
S00289,U1617,1/12/2026,US,TV,Ad Supported,C0114,BoJack Horseman,Comedy,157,6,0,6,0.2007
S00290,U2268,1/29/2026,CA,TV,Ad Supported,C0115,Jurassic World Rebirth,Action,155,5,2,5,0.2206
S00291,U0466,1/23/2026,US,TV,Ad Supported,C0058,Supacell,Action,77,5,2,3,0.2194
S00292,U0237,2/12/2026,CA,Tablet,Ad Supported,C017,Sakamoto Days,Action,85,3,1,1,0.1321
S00293,U0004,1/15/2026,CA,Tablet,Ad Supported,C0016,Supacell,Action,21,4,2,3,0.0998
S00294,U0458,1/14/2026,UK,TV,Ad Supported,C0107,Seinfeld,Reality,39,1,1,0,0.0245
S00295,U1264,2/12/2026,US,TV,Ad Supported,C0123,Supacell,Action,92,4,0,4,0.0756
S00296,U1898,2/12/2026,CA,TV,Ad Supported,C0042,Inside Job,Comedy,127,5,0,5,0.2136
S00297,U0435,2/8/2026,US,TV,Ad Supported,C0082,Delicious in Dungeon,Action,97,4,0,4,0.1734
S00298,U1651,3/5/2026,BR,TV,Ad Supported,C0025,War Machine,Action,144,6,1,4,0.1183
S00299,U0278,1/30/2026,US,TV,Ad Supported,C0036,Trap House,Action,137,8,1,8,0.156
S00300,U0394,1/29/2026,US,TV,Ad Supported,C0022,One Piece,Action,151,6,2,6,0.23
S00301,U0054,2/27/2026,US,TV,Ad Supported,C0098,Age of Attraction,Reality,123,8,1,7,0.1321
S00302,U1862,1/26/2026,US,Mobile,Ad Supported,C0119,The Night Agent,Action,72,5,0,4,0.0931
S00303,U1434,2/12/2026,AU,TV,Ad Supported,C0081,Trap House,Action,178,6,0,4,0.1726
S00304,U2488,1/29/2026,UK,Tablet,Ad Supported,C0113,Boyfriend on Demand,Comedy,47,2,2,1,0.0751
S00305,U0706,2/20/2026,US,TV,Ad Supported,C0060,KPop Demon Hunters,Action,25,4,1,2,0.1729
S00306,U0350,1/30/2026,US,TV,Ad Supported,C0097,The Ranch,Comedy,152,6,2,6,0.1538
S00307,U1813,1/23/2026,UK,Web,Ad Supported,C0047,Beef,Action,55,1,0,0,0.0404
S00308,U1676,2/1/2026,US,TV,Ad Supported,C0060,Beef,Action,32,3,0,2,0.1349
S00309,U1651,2/2/2026,CA,Web,Ad Supported,C0131,The Ranch,Comedy,32,4,0,2,0.1353
S00310,U0307,1/23/2026,AU,Mobile,Ad Supported,C0121,Age of Attraction,Reality,47,1,1,0,0.0425
S00311,U2001,1/12/2026,US,Mobile,Ad Supported,C0015,Atypical,Kids,114,6,1,4,0.2039
S00312,U0703,2/12/2026,US,Mobile,Ad Supported,C0137,Tires,Comedy,118,5,0,5,0.0865
S00313,U1826,3/13/2026,US,TV,Ad Supported,C0076,The Dinosaurs,Documentary,91,4,0,3,0.1134
S00314,U2215,1/30/2026,CA,Mobile,Ad Supported,C0022,Inside Job,Comedy,97,3,2,3,0.1299
S00315,U1319,3/4/2026,BR,TV,Ad Supported,C0022,Tires,Comedy,142,7,2,5,0.1835
S00316,U0432,1/16/2026,CA,Mobile,Ad Supported,C0094,KPop Demon Hunters,Action,27,1,1,0,0.0363
S00317,U0762,1/26/2026,UK,Web,Ad Supported,C0120,Magic and Muscles,Drama,18,0,0,0,0
S00318,U0434,3/3/2026,US,Mobile,Ad Supported,C0117,Beef,Action,70,4,0,3,0.1285
S00319,U2363,3/6/2026,CA,Mobile,Ad Supported,C0056,Boyfriend on Demand,Comedy,100,4,0,4,0.0654
S00320,U0454,3/4/2026,CA,TV,Ad Supported,C0142,A Man on the Inside,Comedy,170,5,1,5,0.1975
S00321,U1993,3/9/2026,US,Mobile,Ad Supported,C0120,Age of Attraction,Reality,56,1,0,1,0.0248
S00322,U0904,1/15/2026,UK,Web,Ad Supported,C0109,Inside Job,Comedy,26,4,1,3,0.1593
S00323,U2389,3/3/2026,CA,Mobile,Ad Supported,C0122,The Dinosaurs,Documentary,70,4,0,4,0.1308
S00324,U1790,1/30/2026,US,Mobile,Ad Supported,C0103,Vladimir,Comedy,83,6,0,5,0.1851
S00325,U0531,2/7/2026,US,Mobile,Ad Supported,C0031,Bridgerton,Drama,115,4,2,2,0.1115
S00326,U1225,2/17/2026,UK,Mobile,Ad Supported,C0002,Jurassic World Rebirth,Action,21,4,0,4,0.0646
S00327,U0702,2/21/2026,BR,TV,Ad Supported,C0108,Lupin,Documentary,55,4,1,2,0.1596
S00328,U0605,1/29/2026,US,Mobile,Ad Supported,C0100,Supacell,Action,52,2,2,2,0.0353
S00329,U1694,2/28/2026,AU,TV,Ad Supported,C0006,Vladimir,Comedy,175,8,2,6,0.3423
S00330,U0280,3/10/2026,US,Web,Ad Supported,C0136,War Machine,Action,110,6,0,5,0.1069
S00331,U1719,1/21/2026,US,Mobile,Ad Supported,C0099,Magic and Muscles,Drama,87,5,1,5,0.0828
S00332,U0834,2/5/2026,US,Web,Ad Supported,C0086,Tires,Comedy,101,6,0,5,0.1531
S00333,U1170,1/23/2026,US,Web,Ad Supported,C017,Sakamoto Days,Action,55,4,1,2,0.0776
S00334,U0052,1/23/2026,US,Mobile,Ad Supported,C0087,KPop Demon Hunters,Action,91,3,0,3,0.0695
S00335,U2453,2/19/2026,US,TV,Ad Supported,C0056,Vladimir,Comedy,43,3,2,2,0.1274
S00336,U2339,1/12/2026,US,TV,Ad Supported,C0148,Boyfriend on Demand,Comedy,86,4,0,2,0.0891
S00337,U0951,1/22/2026,US,Mobile,Ad Supported,C0068,Delicious in Dungeon,Action,23,3,1,2,0.0804
S00338,U1349,1/19/2026,CA,TV,Ad Supported,C0031,Jurassic World Rebirth,Action,96,5,0,3,0.1137
S00339,U0414,2/23/2026,CA,Web,Ad Supported,C0076,Tires,Comedy,115,5,0,4,0.1958
S00340,U1257,3/2/2026,US,Tablet,Ad Supported,C017,Sakamoto Days,Action,70,3,2,3,0.0916
S00341,U0201,2/9/2026,US,Mobile,Ad Supported,C0112,A Man on the Inside,Comedy,116,5,2,4,0.1553
S00342,U1788,2/13/2026,UK,Mobile,Ad Supported,C0050,War Machine,Action,119,4,0,2,0.0609
S00343,U0828,2/6/2026,CA,Mobile,Ad Supported,C0007,Magic and Muscles,Drama,73,3,2,2,0.0637
S00344,U1501,3/5/2026,US,Mobile,Ad Supported,C0082,Magic and Muscles,Drama,93,5,1,4,0.1145
S00345,U1048,3/2/2026,US,Web,Ad Supported,C0064,Lupin,Documentary,78,4,1,2,0.1476
S00346,U0898,2/12/2026,CA,TV,Ad Supported,C0093,Bridgerton,Drama,177,8,0,7,0.2378
S00347,U2093,1/17/2026,US,TV,Ad Supported,C0054,The Dinosaurs,Documentary,71,4,0,4,0.1543
S00348,U1121,2/10/2026,US,TV,Ad Supported,C0040,Delicious in Dungeon,Action,120,6,1,6,0.1504
S00349,U0028,2/26/2026,US,TV,Ad Supported,C0049,Ranma 1/2,Comedy,125,5,0,4,0.1984
S00350,U0301,1/16/2026,BR,TV,Ad Supported,C0110,Inside Job,Comedy,85,6,1,4,0.2151
S00351,U0765,2/25/2026,CA,Mobile,Ad Supported,C0030,Boyfriend on Demand,Comedy,89,4,2,3,0.1713
S00352,U0054,1/19/2026,US,Mobile,Ad Supported,C0001,Vladimir,Comedy,96,6,1,6,0.116
S00353,U1466,3/2/2026,UK,Web,Ad Supported,C0026,BoJack Horseman,Comedy,113,5,1,4,0.1192
S00354,U0763,3/6/2026,US,TV,Ad Supported,C0025,Emily in Paris,Reality,83,3,0,1,0.08
S00355,U0171,3/4/2026,AU,Mobile,Ad Supported,C0131,Queen of Tears,Action,24,3,2,2,0.1117
S00356,U2363,2/17/2026,US,Tablet,Ad Supported,C0068,The Diplomat,Comedy,26,2,1,0,0.0428
S00357,U0871,2/10/2026,US,TV,Ad Supported,C0070,Tires,Comedy,129,8,2,8,0.1485
S00358,U0571,2/24/2026,US,Web,Ad Supported,C0092,Emily in Paris,Reality,75,3,2,2,0.0845
S00359,U1517,2/1/2026,US,TV,Ad Supported,C0144,Age of Attraction,Reality,167,6,1,5,0.2211
S00360,U0965,1/17/2026,US,TV,Ad Supported,C0026,The Ranch,Comedy,160,6,2,5,0.1828
S00361,U0959,1/12/2026,CA,TV,Ad Supported,C0116,Emily in Paris,Reality,62,5,2,3,0.129
S00362,U0485,3/3/2026,CA,Mobile,Ad Supported,C0094,KPop Demon Hunters,Action,27,3,1,2,0.0902
S00363,U0251,3/7/2026,US,Mobile,Ad Supported,C0014,Boyfriend on Demand,Comedy,58,2,1,0,0.051
S00364,U1865,3/10/2026,US,Web,Ad Supported,C0055,Boyfriend on Demand,Comedy,117,3,0,3,0.0492
S00365,U1296,2/12/2026,US,Mobile,Ad Supported,C0034,The Dinosaurs,Documentary,119,3,2,1,0.0939
S00366,U0536,2/20/2026,US,TV,Ad Supported,C0055,Magic and Muscles,Drama,112,5,1,5,0.1458
S00367,U1635,1/14/2026,CA,TV,Ad Supported,C0034,Trap House,Action,180,5,0,3,0.2017
S00368,U1135,3/3/2026,UK,TV,Ad Supported,C0017,Bridgerton,Drama,71,6,1,4,0.1148
S00369,U1865,2/15/2026,US,TV,Ad Supported,C0028,Beef,Action,52,1,0,1,0.0231
S00370,U1981,1/24/2026,US,TV,Ad Supported,C0144,Boyfriend on Demand,Comedy,68,4,1,3,0.0919
S00371,U1618,1/17/2026,US,Tablet,Ad Supported,C0041,Lupin,Documentary,94,6,1,4,0.2471
S00372,U1104,1/17/2026,CA,Tablet,Ad Supported,C0070,Trap House,Action,100,3,0,3,0.1215
S00373,U0078,1/25/2026,BR,Mobile,Ad Supported,C0076,Vladimir,Comedy,56,4,1,3,0.1026
S00374,U1767,1/13/2026,CA,TV,Ad Supported,C0049,Brooklyn Nine-Nine,Reality,157,7,2,5,0.2136
S00375,U2428,1/15/2026,US,Web,Ad Supported,C0115,BoJack Horseman,Comedy,55,3,1,2,0.0708
S00376,U0387,3/2/2026,UK,TV,Ad Supported,C0033,Brooklyn Nine-Nine,Reality,60,3,2,2,0.0823
S00377,U2032,1/12/2026,US,TV,Ad Supported,C0092,Derry Girls,Kids,180,6,2,5,0.2649
S00378,U0342,3/3/2026,UK,Mobile,Ad Supported,C0057,The Dinosaurs,Documentary,75,4,0,4,0.163
S00379,U2311,2/13/2026,UK,Tablet,Ad Supported,C0072,Derry Girls,Kids,30,1,0,1,0.0201
S00380,U1052,2/7/2026,US,Tablet,Ad Supported,C0048,Trap House,Action,96,6,0,4,0.2141
S00381,U2484,1/18/2026,US,TV,Ad Supported,C0057,Inside Job,Comedy,111,5,0,3,0.1324
S00382,U0491,2/16/2026,US,Web,Ad Supported,C0004,Magic and Muscles,Drama,41,1,1,0,0.0189
S00383,U1474,2/24/2026,US,Mobile,Ad Supported,C0040,Queen of Tears,Action,82,6,0,4,0.0995
S00384,U0368,1/19/2026,US,Mobile,Ad Supported,C0130,Age of Attraction,Reality,59,2,2,1,0.0371
S00385,U2026,2/18/2026,US,TV,Ad Supported,C0149,Derry Girls,Kids,78,4,0,3,0.1601
S00386,U1540,1/26/2026,US,Mobile,Ad Supported,C017,Sakamoto Days,Action,57,2,2,2,0.055
S00387,U1248,3/3/2026,US,Mobile,Ad Supported,C0108,Magic and Muscles,Drama,84,4,2,4,0.1152
S00388,U0677,2/6/2026,BR,TV,Ad Supported,C0054,Brooklyn Nine-Nine,Reality,152,7,2,7,0.288
S00389,U2062,3/8/2026,UK,Mobile,Ad Supported,C0032,BoJack Horseman,Comedy,94,5,2,4,0.1582
S00390,U1899,2/2/2026,AU,TV,Ad Supported,C0145,One Piece,Action,86,6,1,5,0.1076
S00391,U0892,1/19/2026,CA,Mobile,Ad Supported,C0106,BoJack Horseman,Comedy,99,4,0,3,0.1205
S00392,U0059,2/23/2026,US,TV,Ad Supported,C0145,The Dinosaurs,Documentary,127,8,0,7,0.2453
S00393,U1732,2/18/2026,US,Web,Ad Supported,C0149,Brooklyn Nine-Nine,Reality,134,5,0,3,0.2109
S00394,U2317,2/27/2026,CA,TV,Ad Supported,C0120,Derry Girls,Kids,178,7,0,7,0.2615
S00395,U0144,1/16/2026,AU,Mobile,Ad Supported,C0145,Inside Job,Comedy,63,3,0,3,0.1025
S00396,U0278,3/6/2026,AU,TV,Ad Supported,C0063,Beef,Action,71,5,0,5,0.1878
S00397,U1450,3/7/2026,US,Web,Ad Supported,C0053,KPop Demon Hunters,Action,30,1,1,0,0.0292
S00398,U1984,3/4/2026,UK,Mobile,Ad Supported,C0052,Seinfeld,Reality,105,6,1,6,0.1973
S00399,U1385,1/17/2026,US,TV,Ad Supported,C0131,One Piece,Action,75,4,1,4,0.1481
S00400,U0487,1/16/2026,US,TV,Ad Supported,C0107,The Night Agent,Action,28,1,1,0,0.021
S00401,U1779,2/22/2026,US,TV,Ad Supported,C0050,Inside Job,Comedy,171,6,1,5,0.0995
S00402,U1837,2/23/2026,US,Web,Ad Supported,C0037,Magic and Muscles,Drama,119,4,0,4,0.1598
S00403,U1958,2/28/2026,BR,Mobile,Ad Supported,C0027,The Diplomat,Comedy,46,4,0,3,0.1759
S00404,U1941,2/8/2026,BR,Mobile,Ad Supported,C0023,A Man on the Inside,Comedy,66,4,2,3,0.1073
S00405,U2351,1/28/2026,US,TV,Ad Supported,C0144,Jurassic World Rebirth,Action,102,6,0,6,0.2585
S00406,U1611,1/21/2026,UK,TV,Ad Supported,C017,Sakamoto Days,Action,170,8,1,8,0.3043
S00407,U0815,2/2/2026,UK,TV,Ad Supported,C0120,Emily in Paris,Reality,164,8,0,6,0.1927
S00408,U0350,3/10/2026,US,Mobile,Ad Supported,C0045,Magic and Muscles,Drama,24,2,0,0,0.0301
S00409,U1608,1/19/2026,CA,TV,Ad Supported,C0028,Inside Job,Comedy,86,3,1,3,0.1274
S00410,U1820,3/12/2026,UK,TV,Ad Supported,C0001,Tires,Comedy,167,5,1,5,0.2088
S00411,U0284,3/11/2026,AU,TV,Ad Supported,C0018,Lupin,Documentary,178,5,2,3,0.1301
S00412,U0292,3/13/2026,US,Tablet,Ad Supported,C0087,Trap House,Action,55,4,0,2,0.1701
S00413,U2020,3/7/2026,AU,TV,Ad Supported,C0074,Supacell,Action,97,6,1,4,0.1308
S00414,U0983,1/26/2026,CA,TV,Ad Supported,C0125,War Machine,Action,168,5,1,5,0.147
S00415,U1521,2/26/2026,CA,TV,Ad Supported,C0123,Beef,Action,93,3,1,3,0.0727
S00416,U0016,2/23/2026,AU,Tablet,Ad Supported,C0021,Vladimir,Comedy,49,3,2,1,0.0755
S00417,U1857,3/8/2026,US,Mobile,Ad Supported,C0047,Inside Job,Comedy,93,5,1,5,0.1608
S00418,U1579,1/18/2026,US,TV,Ad Supported,C0050,Emily in Paris,Reality,116,4,0,3,0.1576
S00419,U2447,2/12/2026,US,Tablet,Ad Supported,C0016,Supacell,Action,69,6,0,4,0.1573
S00420,U0090,3/6/2026,US,TV,Ad Supported,C0100,Emily in Paris,Reality,117,4,2,3,0.1395
S00421,U1311,3/8/2026,US,Tablet,Ad Supported,C0098,Supacell,Action,65,3,1,1,0.0753
S00422,U0113,1/12/2026,US,Mobile,Ad Supported,C0034,Brooklyn Nine-Nine,Reality,119,5,2,5,0.2112
S00423,U2270,3/3/2026,US,TV,Ad Supported,C0084,Age of Attraction,Reality,57,1,1,1,0.0274
S00424,U1137,2/7/2026,US,Web,Ad Supported,C0082,Lupin,Documentary,112,4,1,4,0.1113
S00425,U1918,3/3/2026,US,TV,Ad Supported,C0143,Beef,Action,95,4,0,2,0.1345
S00426,U0548,2/20/2026,CA,TV,Ad Supported,C0016,Magic and Muscles,Drama,123,6,2,5,0.162
S00427,U1279,2/4/2026,CA,Mobile,Ad Supported,C0056,Inside Job,Comedy,47,3,0,2,0.1303
S00428,U0422,1/19/2026,AU,Mobile,Ad Supported,C0023,KPop Demon Hunters,Action,70,3,1,1,0.0624
S00429,U0639,3/11/2026,CA,TV,Ad Supported,C0020,Queen of Tears,Action,79,6,2,4,0.1151
S00430,U0694,1/30/2026,BR,Mobile,Ad Supported,C0128,The Dinosaurs,Documentary,61,5,0,3,0.116
S00431,U1891,2/26/2026,AU,Tablet,Ad Supported,C0058,Tires,Comedy,77,3,2,2,0.1082
S00432,U1187,1/14/2026,AU,TV,Ad Supported,C0080,Boyfriend on Demand,Comedy,73,3,2,2,0.1007
S00433,U0152,2/20/2026,AU,Web,Ad Supported,C0071,A Man on the Inside,Comedy,21,4,1,4,0.1201
S00434,U0183,1/13/2026,CA,Tablet,Ad Supported,C0025,War Machine,Action,31,2,2,0,0.0864
S00435,U1113,2/10/2026,US,Web,Ad Supported,C0032,Derry Girls,Kids,122,6,0,4,0.1091
S00436,U1743,1/30/2026,UK,TV,Ad Supported,C0074,Queen of Tears,Action,113,5,2,3,0.1703
S00437,U0236,2/16/2026,US,Web,Ad Supported,C017,Sakamoto Days,Action,101,4,2,3,0.1546
S00438,U0071,3/1/2026,CA,Tablet,Ad Supported,C0130,Beef,Action,16,0,0,0,0
S00439,U0476,2/6/2026,BR,TV,Ad Supported,C0084,Magic and Muscles,Drama,45,3,0,2,0.1054
S00440,U1027,3/10/2026,CA,Mobile,Ad Supported,C0095,Delicious in Dungeon,Action,70,4,0,3,0.1765
S00441,U2014,2/2/2026,US,Mobile,Ad Supported,C0062,One Piece,Action,101,5,2,3,0.2185
S00442,U1511,2/23/2026,US,TV,Ad Supported,C0146,Emily in Paris,Reality,72,4,1,4,0.1081
S00443,U2321,2/10/2026,AU,TV,Ad Supported,C0060,Vladimir,Comedy,84,3,1,3,0.0819
S00444,U1315,1/19/2026,BR,Mobile,Ad Supported,C0002,BoJack Horseman,Comedy,59,3,2,3,0.0499
S00445,U1602,3/2/2026,BR,TV,Ad Supported,C0112,Supacell,Action,38,1,0,1,0.0423
S00446,U0912,2/10/2026,BR,Tablet,Ad Supported,C0106,Boyfriend on Demand,Comedy,90,4,0,3,0.1768
S00447,U1649,2/8/2026,US,Mobile,Ad Supported,C0025,Ranma 1/2,Comedy,87,3,0,3,0.1153
S00448,U1485,2/1/2026,CA,Mobile,Ad Supported,C0098,Supacell,Action,118,3,2,2,0.1
S00449,U1923,1/16/2026,US,TV,Ad Supported,C0114,Seinfeld,Reality,144,8,0,7,0.1583
S00450,U1532,2/2/2026,UK,TV,Ad Supported,C0143,Boyfriend on Demand,Comedy,70,4,1,4,0.0834
S00451,U1059,3/11/2026,US,Mobile,Ad Supported,C0001,The Dinosaurs,Documentary,20,1,0,0,0.0258
S00452,U0013,3/8/2026,US,Web,Ad Supported,C0046,The Night Agent,Action,18,0,0,0,0
S00453,U0968,2/12/2026,US,Mobile,Ad Supported,C0137,Beef,Action,30,1,1,0,0.0272
S00454,U0423,1/17/2026,AU,Mobile,Ad Supported,C0023,Bridgerton,Drama,17,2,0,0,0.0806
S00455,U2131,1/24/2026,BR,TV,Ad Supported,C0065,Delicious in Dungeon,Action,65,3,2,1,0.1251
S00456,U0979,2/1/2026,US,Web,Ad Supported,C017,Sakamoto Days,Action,35,1,1,0,0.0377
S00457,U2124,2/8/2026,UK,TV,Ad Supported,C0016,Beef,Action,64,6,2,5,0.2321
S00458,U1420,2/14/2026,US,TV,Ad Supported,C0064,Beef,Action,83,3,1,2,0.0832
S00459,U0376,2/17/2026,US,TV,Ad Supported,C0022,Trap House,Action,115,4,1,3,0.1413
S00460,U0659,3/12/2026,US,Web,Ad Supported,C0087,The Dinosaurs,Documentary,27,1,0,1,0.031
S00461,U1124,1/22/2026,US,Mobile,Ad Supported,C0097,KPop Demon Hunters,Action,80,3,0,1,0.0873
S00462,U2189,3/1/2026,US,TV,Ad Supported,C0048,One Piece,Action,119,5,1,5,0.2146
S00463,U1303,3/7/2026,US,TV,Ad Supported,C0002,War Machine,Action,90,3,2,1,0.0584
S00464,U1824,2/25/2026,CA,TV,Ad Supported,C0044,The Dinosaurs,Documentary,53,1,0,1,0.0448
S00465,U0076,1/16/2026,AU,TV,Ad Supported,C0030,Tires,Comedy,122,7,0,7,0.3046
S00466,U1847,2/24/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,56,1,1,0,0.0351
S00467,U1658,1/30/2026,CA,Tablet,Ad Supported,C0027,Delicious in Dungeon,Action,99,6,0,6,0.1641
S00468,U1565,3/11/2026,US,TV,Ad Supported,C0128,Bridgerton,Drama,101,6,0,5,0.1139
S00469,U1013,1/12/2026,US,Tablet,Ad Supported,C0148,Lupin,Documentary,70,3,2,2,0.1255
S00470,U0754,2/9/2026,CA,TV,Ad Supported,C0014,Supacell,Action,168,7,2,6,0.2063
S00471,U0559,2/8/2026,BR,TV,Ad Supported,C0113,Tires,Comedy,77,3,2,1,0.127
S00472,U1022,3/8/2026,AU,TV,Ad Supported,C0016,Age of Attraction,Reality,32,4,0,4,0.1321
S00473,U0477,2/13/2026,US,TV,Ad Supported,C0039,Magic and Muscles,Drama,162,5,0,5,0.2228
S00474,U1421,2/24/2026,CA,Tablet,Ad Supported,C0073,Queen of Tears,Action,73,5,1,5,0.142
S00475,U2071,3/7/2026,US,Tablet,Ad Supported,C0130,Seinfeld,Reality,14,2,2,1,0.0682
S00476,U0858,2/16/2026,CA,Mobile,Ad Supported,C0088,Seinfeld,Reality,32,4,1,4,0.0856
S00477,U0298,2/3/2026,CA,Mobile,Ad Supported,C0128,The Dinosaurs,Documentary,115,3,1,2,0.0548
S00478,U0378,2/23/2026,US,Web,Ad Supported,C0001,Trap House,Action,104,3,0,1,0.113
S00479,U1064,3/6/2026,AU,Mobile,Ad Supported,C0118,Inside Job,Comedy,116,5,2,5,0.1783
S00480,U0922,1/20/2026,US,Tablet,Ad Supported,C0149,The Ranch,Comedy,66,3,0,2,0.0839
S00481,U1145,2/28/2026,US,TV,Ad Supported,C0097,The Night Agent,Action,38,3,1,2,0.0515
S00482,U1451,2/28/2026,UK,Mobile,Ad Supported,C0037,War Machine,Action,78,6,2,6,0.1583
S00483,U0905,1/15/2026,US,Mobile,Ad Supported,C0045,The Night Agent,Action,75,6,0,6,0.1503
S00484,U0491,2/9/2026,US,Mobile,Ad Supported,C0033,Beef,Action,57,4,0,4,0.0873
S00485,U0262,1/18/2026,US,Mobile,Ad Supported,C0001,Magic and Muscles,Drama,31,3,0,3,0.051
S00486,U1341,2/15/2026,AU,TV,Ad Supported,C0029,Age of Attraction,Reality,50,4,0,3,0.08
S00487,U2265,2/13/2026,UK,Mobile,Ad Supported,C0086,War Machine,Action,18,1,1,0,0.0151
S00488,U1567,2/18/2026,UK,TV,Ad Supported,C0010,Lupin,Documentary,36,2,1,2,0.0393
